,main_demand,ramp_demand,av_fraction,scenario,policy,model,meanDensity,meanFlow,meanSpeed,meanTravelTime
0,14146.486418427143,13668.691236807206,0.23056113779902812,1,0,VehicleAutomationModel,0.0204413629424226,0.4603679811954775,23.53135163490566,78.60428936581472
1,14517.402693008851,8904.23779633078,0.23056113779902812,2,0,VehicleAutomationModel,0.0206466702899454,0.4489591045702162,22.866617813568556,79.79054201512551
2,52604.35006146741,9263.877901339987,0.23056113779902812,3,0,VehicleAutomationModel,0.0211132726726868,0.4426574677050794,22.101000630658355,82.45039185558629
3,22554.900553029172,12519.424310774204,0.23056113779902812,4,0,VehicleAutomationModel,0.0202942511684126,0.4535474788075461,23.26181852184357,76.82049077357445
4,53159.75757568261,2785.5483740455466,0.23056113779902812,5,0,VehicleAutomationModel,0.0201835565837458,0.4574763017218436,23.646733812241493,78.63060793995768
5,30876.50303333201,7015.8993965371865,0.23056113779902812,6,0,VehicleAutomationModel,0.0203379127901175,0.4704980247560318,23.886435024100336,78.06027822205309
6,19342.71826753686,11742.831110442676,0.23056113779902812,7,0,VehicleAutomationModel,0.0203105596539452,0.463898341939042,23.6499425112728,77.79196689167529
7,6426.4779934642065,18890.086433172233,0.23056113779902812,8,0,VehicleAutomationModel,0.0204964020943408,0.4565043447875382,23.37268719393625,78.65261732459344
8,24348.175155240886,14324.11709549831,0.23056113779902812,9,0,VehicleAutomationModel,0.0205023726715356,0.4505834510067972,22.954392245686076,80.0403797199509
9,33775.41311780081,6017.555126758913,0.23056113779902812,10,0,VehicleAutomationModel,0.0204371403568764,0.4756789118869428,24.133226714156265,77.86106002409866
10,18473.038332644173,9352.775236816324,0.23056113779902812,11,0,VehicleAutomationModel,0.0172331636028342,0.4016857981861368,24.1707491329682,78.04777985137439
11,49379.63093911239,19298.214877621245,0.23056113779902812,12,0,VehicleAutomationModel,0.0202067069491487,0.4741100017329821,24.35316850710914,75.39972090816613
