,main_demand,ramp_demand,av_fraction,scenario,policy,model,meanDensity,meanFlow,meanSpeed,meanTravelTime
0,8223.005240755621,1879.5921499961867,0.10035360573269747,1,0,VehicleAutomationModel,0.0204233846444369,0.4511289680342978,23.099055063607416,81.2764072993576
1,8833.47333532784,1318.3714602021219,0.10035360573269747,2,0,VehicleAutomationModel,0.0195738161552203,0.4563987191669775,24.018295229345767,78.53219761439664
2,7868.29650376172,1805.2506405395447,0.10035360573269747,3,0,VehicleAutomationModel,0.0197362846929211,0.453074761364139,23.96863826367087,77.2179568610416
3,9061.557859847715,852.3327658345555,0.10035360573269747,4,0,VehicleAutomationModel,0.0191815672859285,0.4489926917520916,24.21763531399673,77.83661694524461
4,8055.475367778643,892.2884236963508,0.10035360573269747,5,0,VehicleAutomationModel,0.0188503630597856,0.4398833585345241,24.06124209481603,79.05934060358996
5,6233.299399102928,2673.6548861132133,0.10035360573269747,6,0,VehicleAutomationModel,0.0208133871607398,0.4372251045459192,21.952842354740657,82.93908167063789
6,7807.94372079222,2339.9279834659756,0.10035360573269747,7,0,VehicleAutomationModel,0.0202631171827924,0.4617836420780559,23.704613416749464,78.07452364214791
7,6770.18219105083,998.5174862995673,0.10035360573269747,8,0,VehicleAutomationModel,0.0195450125872096,0.4451256802591077,23.727170659766013,78.38067112979445
8,10329.972078554074,1734.3112432905846,0.10035360573269747,9,0,VehicleAutomationModel,0.0193361705378893,0.4514865627694779,24.37307115114092,76.54815397746562
9,6513.204429117484,2467.6273976184466,0.10035360573269747,10,0,VehicleAutomationModel,0.0201982885617327,0.4520409771179058,23.37645245945955,77.68308865588911
10,6476.496589811157,2480.695991074877,0.10035360573269747,11,0,VehicleAutomationModel,0.0202819462181304,0.4521671604074919,23.23125470175138,78.44868973189651
11,10204.714915573353,2532.170995749556,0.10035360573269747,12,0,VehicleAutomationModel,0.0201063304820553,0.4554327711608412,23.69518765663628,77.90046226784669
12,11439.906803577995,2051.748195762618,0.10035360573269747,13,0,VehicleAutomationModel,0.0201325959525474,0.4684362180836486,24.15378197681765,75.97575020082829
13,8429.317875511031,1492.0978740063474,0.10035360573269747,14,0,VehicleAutomationModel,0.018860754571437,0.4529400730250201,24.88855501221021,75.32026523253195
14,10043.795600862351,1661.0339786268464,0.10035360573269747,15,0,VehicleAutomationModel,0.0192387636877373,0.456590793766887,24.613282775513557,76.33528708173776
15,11476.030409661656,2039.143437042466,0.10035360573269747,16,0,VehicleAutomationModel,0.0193051643584854,0.4520670867679452,24.14984991548142,76.71984115398446
16,7938.6564270594745,1204.2536715832211,0.10035360573269747,17,0,VehicleAutomationModel,0.0186542282738802,0.358613222851973,20.864803923097806,89.93230082809164
17,10309.64831099672,2999.7263029651617,0.10035360573269747,18,0,VehicleAutomationModel,0.0206886480608489,0.4477102893627377,22.652208059757346,80.66695836540438
18,11794.789814081865,2656.110487288293,0.10035360573269747,19,0,VehicleAutomationModel,0.0205355250946881,0.4322756783949844,22.41950797359666,82.47192852577325
19,9261.826284822375,1830.2461274598031,0.10035360573269747,20,0,VehicleAutomationModel,0.0180107626473885,0.4304196867055968,24.41627361487698,75.79489251036102
20,11181.003464590503,1642.118984441982,0.10035360573269747,21,0,VehicleAutomationModel,0.0204191184218044,0.4557930191050983,23.28406745517905,80.12650674467743
21,10948.983871451528,2108.3084587912017,0.10035360573269747,22,0,VehicleAutomationModel,0.0207532308551726,0.4491065889387781,22.67826167134643,80.65402120522043
22,9289.620848318751,1145.657720887245,0.10035360573269747,23,0,VehicleAutomationModel,0.0179382073518698,0.4505005968129201,25.71582906104318,73.63109442605563
23,8524.737276146892,2847.9399956845027,0.10035360573269747,24,0,VehicleAutomationModel,0.0204284647254031,0.4438959417774656,22.767596386168574,80.61809819613391
24,6901.800480854691,2700.2159983927313,0.10035360573269747,25,0,VehicleAutomationModel,0.0200265292744302,0.4613071599149368,23.981036690546308,76.9206264888097
25,9168.552463041957,2513.2813392371972,0.10035360573269747,26,0,VehicleAutomationModel,0.0204439490333686,0.4487795889214132,23.053538884140583,80.5011533161641
26,11826.682358097001,1378.213189326369,0.10035360573269747,27,0,VehicleAutomationModel,0.0202427496040895,0.4620229476158195,23.692204528820845,78.82308258401882
27,10660.931591609093,1691.2111831514003,0.10035360573269747,28,0,VehicleAutomationModel,0.0201542966563777,0.4422763560536815,22.961410096357803,80.07884366860601
