meanHeadwayTime,meanHeadwayDistance,meanTravelTime,meanSpeed,meanDensity,meanFlow
1.1171945192542265,37.19093478134228,58.64893206698658,33.28280175439943,1.3201998297211122E-4,0.004393994920879966
1.114589753651472,37.14861336257279,56.508016183321374,32.33250231431135,5.467381121927755E-4,0.01767741127779513
1.1118995263941915,37.10106196440321,57.867919941582365,27.782936571509847,0.0010733675277338924,0.029821301940949067
1.1445510574080864,38.151701913602885,58.4887447229149,29.544911325493995,0.0015948756756849697,0.04712046041329975
1.1794034139385285,39.313447131284285,60.949988104655134,30.513498146726945,0.002069259886513141,0.06314035771221514
1.1444691813169583,38.15091566474688,58.53057174634896,31.189060928678632,0.0026852882027369107,0.08375161736622344
1.1782176163895615,39.310093960054616,58.51694881572632,31.559383259650765,0.003357913589170748,0.10597368191342912
1.1443969369520104,38.15269110928509,60.03004611792023,31.73660702336883,0.004024999773018587,0.12773983606543965
1.1744917660877632,39.27853798848273,60.21618250927404,31.79491506929715,0.00462063826687599,0.1469128012612665
1.1446332107235073,38.16444070011967,58.613173996655675,31.005916906822076,0.005414804252038632,0.16789097070541667
1.1701753756554798,39.220526348437936,60.33524813372407,30.362455590973106,0.006307840826265707,0.19152153696241964
1.1471298073964962,38.23766024654987,58.18848174971069,30.221941743859706,0.007014775765198984,0.21200014452208257
1.1801846218135503,39.339487393785014,60.59957023076566,30.442692109320223,0.00793135793440305,0.24145188760584607
1.1040842775183668,36.858917155544376,58.30682891987583,30.577541865139114,0.008565972261473638,0.26192637544083053
1.1451073127914828,38.183833396973036,60.71964050755818,30.66884032724913,0.009427032466545563,0.2891161534762794
1.1532287791643707,38.34862878602183,58.44572284475717,30.649309624839123,0.009918048684645495,0.3039813450099282
1.184531103659376,39.3652930632844,60.9968826686687,30.666238722047098,0.010476866834144853,0.32128609939498387
1.1019004440064282,36.77383337834942,58.55508950242289,30.334429663837383,0.011234514971030847,0.34079260419606333
1.1454872588640137,38.19982152131344,61.1881090286424,30.243624102526365,0.011734595957300609,0.35489670912762517
1.160304552665895,38.53847656456654,61.307490899456326,30.33802940543012,0.012162759283193674,0.36899414878469783
